product_id,date,stock_received,damaged_stock,damage %,product category
692985,2024-07-09,0,2,N/A,Grocery & Staples
53833,2024-07-09,0,2,N/A,Grocery & Staples
876139,2024-07-09,0,2,N/A,Grocery & Staples
120532,2024-07-09,3,0,0%,Grocery & Staples
945635,2024-07-09,3,0,0%,Grocery & Staples
760684,2024-07-09,4,2,50%,Grocery & Staples
354409,2024-07-09,3,0,0%,Grocery & Staples
131136,2024-07-09,0,2,N/A,Grocery & Staples
644847,2024-07-09,0,2,N/A,Grocery & Staples
327290,2024-07-09,4,2,50%,Grocery & Staples
993331,2024-07-09,0,2,N/A,Grocery & Staples
807452,2024-07-09,3,0,0%,Grocery & Staples
451933,2024-07-09,0,2,N/A,Grocery & Staples
704868,2024-07-09,4,2,50%,Household Care
18035,2024-07-09,0,2,N/A,Household Care
455755,2024-07-09,3,0,0%,Household Care
144124,2024-07-09,0,2,N/A,Household Care
747801,2024-07-09,3,0,0%,Household Care
739534,2024-07-09,0,2,N/A,Household Care
647462,2024-07-09,3,0,0%,Personal Care
753354,2024-07-09,0,2,N/A,Personal Care
803607,2024-07-09,3,0,0%,Personal Care
859361,2024-07-09,3,0,0%,Personal Care
63769,2024-07-09,3,0,0%,Personal Care
219598,2024-07-09,4,0,0%,Personal Care
140154,2024-07-09,0,2,N/A,Personal Care
784827,2024-07-09,0,2,N/A,Baby Care
51036,2024-07-09,4,0,0%,Baby Care
4452,2024-07-09,3,2,67%,Baby Care
440875,2024-07-09,3,0,0%,Baby Care
432617,2024-07-09,3,0,0%,Baby Care
953175,2024-07-09,3,2,67%,Baby Care
707935,2024-07-09,3,0,0%,Pet Care
585299,2024-07-09,0,2,N/A,Pet Care
120385,2024-07-09,3,2,67%,Pet Care
52729,2024-07-09,3,0,0%,Pet Care
661577,2024-07-09,0,2,N/A,Pet Care
951463,2024-07-09,3,0,0%,Pet Care
373536,2024-07-09,0,2,N/A,Pet Care
564692,2024-07-09,0,2,N/A,Pet Care
131748,2024-07-09,3,0,0%,Pet Care
256783,2024-07-09,4,2,50%,Pet Care
525531,2024-07-09,3,0,0%,Pet Care
913428,2024-07-09,3,0,0%,Pet Care
757274,2024-07-09,0,2,N/A,Pet Care
726958,2024-07-09,0,2,N/A,Pet Care
642612,2024-07-09,3,0,0%,Pet Care
613942,2024-07-09,3,0,0%,Pet Care
771228,2024-07-09,4,0,0%,Pet Care
677169,2024-07-09,0,2,N/A,Pharmacy
274207,2024-07-09,4,2,50%,Pharmacy
706112,2024-07-09,0,2,N/A,Pharmacy
837480,2024-07-09,3,0,0%,Pharmacy
566052,2024-07-09,3,2,67%,Pharmacy
137909,2024-07-09,0,2,N/A,Pharmacy
799459,2024-07-09,3,0,0%,Pharmacy
851978,2024-07-09,3,0,0%,Pharmacy
992178,2024-07-09,4,2,50%,Pharmacy
237083,2024-07-09,3,0,0%,Pharmacy
154179,2024-07-09,4,2,50%,Pharmacy
444361,2024-07-09,3,0,0%,Pharmacy
679284,2024-07-09,4,0,0%,Pharmacy
240179,2024-07-09,3,2,67%,Pharmacy
673058,2024-07-09,4,0,0%,Pharmacy
114414,2024-07-09,0,2,N/A,Pharmacy
153019,2024-07-10,3,0,0%,Fruits & Vegetables
11422,2024-07-10,0,2,N/A,Fruits & Vegetables
848226,2024-07-10,0,2,N/A,Fruits & Vegetables
222892,2024-07-10,0,2,N/A,Fruits & Vegetables
39154,2024-07-10,0,2,N/A,Fruits & Vegetables
196719,2024-07-10,0,2,N/A,Fruits & Vegetables
478531,2024-07-10,3,0,0%,Fruits & Vegetables
14145,2024-07-10,4,0,0%,Fruits & Vegetables
871592,2024-07-10,3,0,0%,Fruits & Vegetables
654297,2024-07-10,3,0,0%,Fruits & Vegetables
70969,2024-07-10,0,2,N/A,Fruits & Vegetables
552883,2024-07-10,3,0,0%,Fruits & Vegetables
462526,2024-07-10,3,0,0%,Dairy & Breakfast
376447,2024-07-10,0,2,N/A,Dairy & Breakfast
89084,2024-07-10,4,0,0%,Dairy & Breakfast
888807,2024-07-10,0,2,N/A,Dairy & Breakfast
880510,2024-07-10,0,2,N/A,Dairy & Breakfast
741341,2024-07-10,0,2,N/A,Dairy & Breakfast
500739,2024-07-10,0,2,N/A,Dairy & Breakfast
500633,2024-07-10,0,2,N/A,Dairy & Breakfast
798639,2024-07-10,3,0,0%,Dairy & Breakfast
324809,2024-07-10,0,2,N/A,Dairy & Breakfast
337168,2024-07-10,3,2,67%,Dairy & Breakfast
839170,2024-07-10,3,2,67%,Dairy & Breakfast
734789,2024-07-10,0,2,N/A,Snacks & Munchies
690565,2024-07-10,0,2,N/A,Snacks & Munchies
654623,2024-07-10,3,0,0%,Snacks & Munchies
563740,2024-07-10,3,2,67%,Snacks & Munchies
378230,2024-07-10,0,2,N/A,Snacks & Munchies
658389,2024-07-10,3,2,67%,Snacks & Munchies
990993,2024-07-10,3,0,0%,Snacks & Munchies
762527,2024-07-10,0,2,N/A,Snacks & Munchies
587420,2024-07-10,3,0,0%,Snacks & Munchies
914071,2024-07-10,0,2,N/A,Snacks & Munchies
832348,2024-07-10,0,2,N/A,Snacks & Munchies
567671,2024-07-10,0,2,N/A,Snacks & Munchies
540618,2024-07-10,0,2,N/A,Snacks & Munchies
319388,2024-07-10,0,2,N/A,Cold Drinks & Juices
171602,2024-07-10,0,2,N/A,Cold Drinks & Juices
962591,2024-07-10,3,0,0%,Cold Drinks & Juices
687218,2024-07-10,0,2,N/A,Cold Drinks & Juices
194682,2024-07-10,3,0,0%,Cold Drinks & Juices
378287,2024-07-10,0,2,N/A,Cold Drinks & Juices
228286,2024-07-10,3,0,0%,Cold Drinks & Juices
561860,2024-07-10,4,0,0%,Cold Drinks & Juices
513199,2024-07-10,0,2,N/A,Cold Drinks & Juices
962054,2024-07-10,4,0,0%,Cold Drinks & Juices
378676,2024-07-10,3,0,0%,Cold Drinks & Juices
890232,2024-07-10,3,2,67%,Cold Drinks & Juices
365132,2024-07-10,4,0,0%,Instant & Frozen Food
689769,2024-07-10,0,2,N/A,Instant & Frozen Food
969851,2024-07-10,4,0,0%,Instant & Frozen Food
33955,2024-07-10,3,0,0%,Instant & Frozen Food
954722,2024-07-10,3,2,67%,Instant & Frozen Food
623234,2024-07-10,3,0,0%,Instant & Frozen Food
652118,2024-07-10,0,2,N/A,Instant & Frozen Food
187399,2024-07-10,0,2,N/A,Instant & Frozen Food
925482,2024-07-10,3,0,0%,Instant & Frozen Food
487931,2024-07-10,3,2,67%,Grocery & Staples
901144,2024-07-10,0,2,N/A,Grocery & Staples
764014,2024-07-10,3,0,0%,Grocery & Staples
120532,2024-07-10,3,2,67%,Grocery & Staples
945635,2024-07-10,3,0,0%,Grocery & Staples
354409,2024-07-10,3,0,0%,Grocery & Staples
937542,2024-07-10,0,2,N/A,Grocery & Staples
490602,2024-07-10,3,0,0%,Grocery & Staples
131136,2024-07-10,4,0,0%,Grocery & Staples
287070,2024-07-10,3,0,0%,Grocery & Staples
644847,2024-07-10,3,0,0%,Grocery & Staples
993331,2024-07-10,4,2,50%,Grocery & Staples
451933,2024-07-10,3,0,0%,Grocery & Staples
461804,2024-07-10,4,0,0%,Grocery & Staples
36412,2024-07-10,4,0,0%,Household Care
704868,2024-07-10,0,2,N/A,Household Care
552496,2024-07-10,0,2,N/A,Household Care
336847,2024-07-10,3,0,0%,Household Care
144124,2024-07-10,0,2,N/A,Household Care
747801,2024-07-10,0,2,N/A,Household Care
677542,2024-07-10,3,2,67%,Household Care
697683,2024-07-10,3,0,0%,Household Care
968887,2024-07-10,3,0,0%,Household Care
739448,2024-07-10,3,0,0%,Household Care
700048,2024-07-10,0,2,N/A,Household Care
897083,2024-07-10,0,2,N/A,Household Care
448752,2024-07-10,0,2,N/A,Household Care
863930,2024-07-10,0,2,N/A,Personal Care
112390,2024-07-10,3,0,0%,Personal Care
647462,2024-07-10,3,0,0%,Personal Care
490939,2024-07-10,3,2,67%,Personal Care
672059,2024-07-10,0,2,N/A,Personal Care
803607,2024-07-10,3,0,0%,Personal Care
799688,2024-07-10,0,2,N/A,Personal Care
492958,2024-07-10,3,0,0%,Personal Care
256051,2024-07-10,3,0,0%,Personal Care
784827,2024-07-10,3,0,0%,Baby Care
6405,2024-07-10,3,0,0%,Baby Care
853932,2024-07-10,0,2,N/A,Baby Care
970529,2024-07-10,3,0,0%,Baby Care
433521,2024-07-10,0,2,N/A,Baby Care
927651,2024-07-10,4,0,0%,Baby Care
4452,2024-07-10,3,0,0%,Baby Care
432617,2024-07-10,3,0,0%,Baby Care
707935,2024-07-10,3,2,67%,Pet Care
120385,2024-07-10,3,0,0%,Pet Care
951463,2024-07-10,4,0,0%,Pet Care
373536,2024-07-10,3,0,0%,Pet Care
243235,2024-07-10,0,2,N/A,Pet Care
913428,2024-07-10,3,0,0%,Pet Care
726958,2024-07-10,3,0,0%,Pet Care
642612,2024-07-10,3,0,0%,Pet Care
425341,2024-07-10,3,0,0%,Pet Care
706112,2024-07-10,4,2,50%,Pharmacy
557908,2024-07-10,3,0,0%,Pharmacy
587645,2024-07-10,3,0,0%,Pharmacy
837480,2024-07-10,0,2,N/A,Pharmacy
566052,2024-07-10,0,2,N/A,Pharmacy
799459,2024-07-10,4,0,0%,Pharmacy
851978,2024-07-10,3,0,0%,Pharmacy
56589,2024-07-10,0,2,N/A,Pharmacy
33797,2024-07-10,0,2,N/A,Pharmacy
298985,2024-07-10,3,0,0%,Pharmacy
679284,2024-07-10,4,2,50%,Pharmacy
114414,2024-07-10,0,2,N/A,Pharmacy
153019,2024-07-11,4,2,50%,Fruits & Vegetables
11422,2024-07-11,4,0,0%,Fruits & Vegetables
669378,2024-07-11,3,2,67%,Fruits & Vegetables
848226,2024-07-11,0,2,N/A,Fruits & Vegetables
222892,2024-07-11,3,0,0%,Fruits & Vegetables
34186,2024-07-11,3,0,0%,Fruits & Vegetables
812607,2024-07-11,0,2,N/A,Fruits & Vegetables
14145,2024-07-11,0,2,N/A,Fruits & Vegetables
847349,2024-07-11,0,2,N/A,Fruits & Vegetables
871592,2024-07-11,4,2,50%,Fruits & Vegetables
77308,2024-07-11,3,0,0%,Fruits & Vegetables
217710,2024-07-11,3,0,0%,Dairy & Breakfast
888807,2024-07-11,3,0,0%,Dairy & Breakfast
41853,2024-07-11,3,0,0%,Dairy & Breakfast
257719,2024-07-11,0,2,N/A,Dairy & Breakfast
659290,2024-07-11,3,0,0%,Dairy & Breakfast
883013,2024-07-11,4,0,0%,Dairy & Breakfast
455083,2024-07-11,3,0,0%,Dairy & Breakfast
183929,2024-07-11,0,2,N/A,Dairy & Breakfast
578097,2024-07-11,0,2,N/A,Snacks & Munchies
487065,2024-07-11,3,0,0%,Snacks & Munchies
961614,2024-07-11,0,2,N/A,Snacks & Munchies
361361,2024-07-11,3,0,0%,Snacks & Munchies
654623,2024-07-11,0,2,N/A,Snacks & Munchies
313754,2024-07-11,0,2,N/A,Snacks & Munchies
563740,2024-07-11,4,0,0%,Snacks & Munchies
658389,2024-07-11,0,2,N/A,Snacks & Munchies
491521,2024-07-11,0,2,N/A,Snacks & Munchies
914071,2024-07-11,0,2,N/A,Snacks & Munchies
832348,2024-07-11,3,0,0%,Snacks & Munchies
107548,2024-07-11,0,2,N/A,Cold Drinks & Juices
328457,2024-07-11,4,2,50%,Cold Drinks & Juices
561860,2024-07-11,3,2,67%,Cold Drinks & Juices
378676,2024-07-11,0,2,N/A,Cold Drinks & Juices
689769,2024-07-11,0,2,N/A,Instant & Frozen Food
969851,2024-07-11,3,0,0%,Instant & Frozen Food
305754,2024-07-11,3,2,67%,Instant & Frozen Food
398340,2024-07-11,3,0,0%,Instant & Frozen Food
491314,2024-07-11,0,2,N/A,Instant & Frozen Food
33955,2024-07-11,4,2,50%,Instant & Frozen Food
954722,2024-07-11,3,0,0%,Instant & Frozen Food
131937,2024-07-11,3,0,0%,Instant & Frozen Food
606256,2024-07-11,0,2,N/A,Instant & Frozen Food
652118,2024-07-11,3,0,0%,Instant & Frozen Food
187399,2024-07-11,4,0,0%,Instant & Frozen Food
925482,2024-07-11,3,0,0%,Instant & Frozen Food
621677,2024-07-11,0,2,N/A,Instant & Frozen Food
272170,2024-07-11,0,2,N/A,Instant & Frozen Food
692985,2024-07-11,4,0,0%,Grocery & Staples
53833,2024-07-11,4,0,0%,Grocery & Staples
903336,2024-07-11,3,2,67%,Grocery & Staples
120532,2024-07-11,0,2,N/A,Grocery & Staples
945635,2024-07-11,3,0,0%,Grocery & Staples
760684,2024-07-11,0,2,N/A,Grocery & Staples
354409,2024-07-11,0,2,N/A,Grocery & Staples
937542,2024-07-11,4,0,0%,Grocery & Staples
490602,2024-07-11,0,2,N/A,Grocery & Staples
287070,2024-07-11,4,0,0%,Grocery & Staples
993331,2024-07-11,3,0,0%,Grocery & Staples
807452,2024-07-11,0,2,N/A,Grocery & Staples
94225,2024-07-11,0,2,N/A,Household Care
552496,2024-07-11,3,0,0%,Household Care
455755,2024-07-11,3,0,0%,Household Care
336847,2024-07-11,3,0,0%,Household Care
747801,2024-07-11,3,0,0%,Household Care
589812,2024-07-11,3,0,0%,Household Care
677542,2024-07-11,0,2,N/A,Household Care
894539,2024-07-11,3,0,0%,Household Care
700048,2024-07-11,3,0,0%,Household Care
385113,2024-07-11,0,2,N/A,Personal Care
112390,2024-07-11,3,0,0%,Personal Care
647462,2024-07-11,0,2,N/A,Personal Care
34200,2024-07-11,3,0,0%,Personal Care
753354,2024-07-11,0,2,N/A,Personal Care
803607,2024-07-11,0,2,N/A,Personal Care
140489,2024-07-11,0,2,N/A,Personal Care
492958,2024-07-11,3,0,0%,Personal Care
63769,2024-07-11,4,0,0%,Personal Care
684939,2024-07-11,0,2,N/A,Personal Care
219598,2024-07-11,3,0,0%,Personal Care
449106,2024-07-11,0,2,N/A,Personal Care
256051,2024-07-11,3,0,0%,Personal Care
366066,2024-07-11,0,2,N/A,Personal Care
600767,2024-07-11,0,2,N/A,Personal Care
784827,2024-07-11,3,0,0%,Baby Care
51036,2024-07-11,0,2,N/A,Baby Care
4452,2024-07-11,3,0,0%,Baby Care
440875,2024-07-11,3,0,0%,Baby Care
57405,2024-07-11,3,0,0%,Baby Care
120385,2024-07-11,3,2,67%,Pet Care
52729,2024-07-11,0,2,N/A,Pet Care
661577,2024-07-11,3,0,0%,Pet Care
373536,2024-07-11,3,0,0%,Pet Care
131748,2024-07-11,0,2,N/A,Pet Care
256783,2024-07-11,3,0,0%,Pet Care
186168,2024-07-11,0,2,N/A,Pet Care
757274,2024-07-11,3,0,0%,Pet Care
642612,2024-07-11,3,2,67%,Pet Care
425341,2024-07-11,0,2,N/A,Pet Care
760828,2024-07-11,0,2,N/A,Pet Care
451812,2024-07-11,0,2,N/A,Pharmacy
706112,2024-07-11,0,2,N/A,Pharmacy
557908,2024-07-11,4,0,0%,Pharmacy
587645,2024-07-11,0,2,N/A,Pharmacy
837480,2024-07-11,3,0,0%,Pharmacy
137909,2024-07-11,3,0,0%,Pharmacy
264803,2024-07-11,3,0,0%,Pharmacy
992178,2024-07-11,4,0,0%,Pharmacy
26060,2024-07-11,3,2,67%,Pharmacy
114414,2024-07-11,0,2,N/A,Pharmacy
153019,2024-07-12,0,2,N/A,Fruits & Vegetables
11422,2024-07-12,3,2,67%,Fruits & Vegetables
848226,2024-07-12,4,0,0%,Fruits & Vegetables
890623,2024-07-12,3,0,0%,Fruits & Vegetables
222892,2024-07-12,0,2,N/A,Fruits & Vegetables
516376,2024-07-12,3,2,67%,Fruits & Vegetables
39154,2024-07-12,3,0,0%,Fruits & Vegetables
34186,2024-07-12,3,0,0%,Fruits & Vegetables
478531,2024-07-12,3,0,0%,Fruits & Vegetables
812607,2024-07-12,0,2,N/A,Fruits & Vegetables
14145,2024-07-12,0,2,N/A,Fruits & Vegetables
473929,2024-07-12,0,2,N/A,Fruits & Vegetables
654297,2024-07-12,3,0,0%,Fruits & Vegetables
70969,2024-07-12,4,0,0%,Fruits & Vegetables
397973,2024-07-12,0,2,N/A,Fruits & Vegetables
818522,2024-07-12,3,0,0%,Dairy & Breakfast
462526,2024-07-12,3,0,0%,Dairy & Breakfast
136533,2024-07-12,3,0,0%,Dairy & Breakfast
382511,2024-07-12,0,2,N/A,Dairy & Breakfast
880510,2024-07-12,0,2,N/A,Dairy & Breakfast
41853,2024-07-12,0,2,N/A,Dairy & Breakfast
257719,2024-07-12,0,2,N/A,Dairy & Breakfast
891833,2024-07-12,4,0,0%,Dairy & Breakfast
500739,2024-07-12,0,2,N/A,Dairy & Breakfast
799952,2024-07-12,3,2,67%,Dairy & Breakfast
798639,2024-07-12,0,2,N/A,Dairy & Breakfast
839170,2024-07-12,0,2,N/A,Dairy & Breakfast
578097,2024-07-12,4,0,0%,Snacks & Munchies
734789,2024-07-12,0,2,N/A,Snacks & Munchies
291238,2024-07-12,3,2,67%,Snacks & Munchies
313754,2024-07-12,4,0,0%,Snacks & Munchies
990993,2024-07-12,4,0,0%,Snacks & Munchies
952168,2024-07-12,0,2,N/A,Snacks & Munchies
542300,2024-07-12,4,0,0%,Snacks & Munchies
602241,2024-07-12,0,2,N/A,Snacks & Munchies
914071,2024-07-12,0,2,N/A,Snacks & Munchies
832348,2024-07-12,0,2,N/A,Snacks & Munchies
567671,2024-07-12,4,0,0%,Snacks & Munchies
991434,2024-07-12,3,0,0%,Snacks & Munchies
60619,2024-07-12,3,0,0%,Cold Drinks & Juices
962591,2024-07-12,0,2,N/A,Cold Drinks & Juices
107548,2024-07-12,0,2,N/A,Cold Drinks & Juices
687218,2024-07-12,0,2,N/A,Cold Drinks & Juices
328457,2024-07-12,0,2,N/A,Cold Drinks & Juices
679321,2024-07-12,3,0,0%,Cold Drinks & Juices
300159,2024-07-12,4,0,0%,Cold Drinks & Juices
118820,2024-07-12,3,0,0%,Cold Drinks & Juices
228286,2024-07-12,3,0,0%,Cold Drinks & Juices
561860,2024-07-12,3,2,67%,Cold Drinks & Juices
532965,2024-07-12,3,0,0%,Instant & Frozen Food
365132,2024-07-12,3,2,67%,Instant & Frozen Food
689769,2024-07-12,0,2,N/A,Instant & Frozen Food
398340,2024-07-12,0,2,N/A,Instant & Frozen Food
491314,2024-07-12,0,2,N/A,Instant & Frozen Food
470449,2024-07-12,4,0,0%,Instant & Frozen Food
606256,2024-07-12,3,0,0%,Instant & Frozen Food
611575,2024-07-12,3,2,67%,Instant & Frozen Food
487931,2024-07-12,0,2,N/A,Grocery & Staples
764014,2024-07-12,3,0,0%,Grocery & Staples
53833,2024-07-12,0,2,N/A,Grocery & Staples
876139,2024-07-12,0,2,N/A,Grocery & Staples
120532,2024-07-12,0,2,N/A,Grocery & Staples
354409,2024-07-12,4,2,50%,Grocery & Staples
937542,2024-07-12,3,0,0%,Grocery & Staples
490602,2024-07-12,0,2,N/A,Grocery & Staples
287070,2024-07-12,3,2,67%,Grocery & Staples
317242,2024-07-12,0,2,N/A,Grocery & Staples
461804,2024-07-12,0,2,N/A,Grocery & Staples
18035,2024-07-12,4,0,0%,Household Care
820541,2024-07-12,3,0,0%,Household Care
552496,2024-07-12,3,2,67%,Household Care
455755,2024-07-12,0,2,N/A,Household Care
336847,2024-07-12,3,2,67%,Household Care
144124,2024-07-12,0,2,N/A,Household Care
589812,2024-07-12,0,2,N/A,Household Care
604184,2024-07-12,3,0,0%,Household Care
894539,2024-07-12,0,2,N/A,Household Care
739534,2024-07-12,0,2,N/A,Household Care
739448,2024-07-12,0,2,N/A,Household Care
897083,2024-07-12,0,2,N/A,Household Care
448752,2024-07-12,0,2,N/A,Household Care
473647,2024-07-12,3,0,0%,Personal Care
9436,2024-07-12,3,0,0%,Personal Care
112390,2024-07-12,4,0,0%,Personal Care
647462,2024-07-12,3,2,67%,Personal Care
753354,2024-07-12,0,2,N/A,Personal Care
490939,2024-07-12,0,2,N/A,Personal Care
124290,2024-07-12,0,2,N/A,Personal Care
140489,2024-07-12,3,2,67%,Personal Care
799688,2024-07-12,3,0,0%,Personal Care
492958,2024-07-12,4,0,0%,Personal Care
140154,2024-07-12,3,0,0%,Personal Care
449106,2024-07-12,4,0,0%,Personal Care
615545,2024-07-12,4,0,0%,Personal Care
600767,2024-07-12,3,0,0%,Personal Care
6405,2024-07-12,0,2,N/A,Baby Care
853932,2024-07-12,3,2,67%,Baby Care
820973,2024-07-12,3,0,0%,Baby Care
927651,2024-07-12,0,2,N/A,Baby Care
930284,2024-07-12,3,0,0%,Baby Care
4452,2024-07-12,0,2,N/A,Baby Care
82484,2024-07-12,3,0,0%,Baby Care
120385,2024-07-12,3,0,0%,Pet Care
52729,2024-07-12,3,0,0%,Pet Care
661577,2024-07-12,3,0,0%,Pet Care
951463,2024-07-12,3,0,0%,Pet Care
373536,2024-07-12,3,0,0%,Pet Care
243235,2024-07-12,3,2,67%,Pet Care
131748,2024-07-12,3,2,67%,Pet Care
186168,2024-07-12,0,2,N/A,Pet Care
537274,2024-07-12,4,2,50%,Pet Care
913428,2024-07-12,3,0,0%,Pet Care
757274,2024-07-12,3,0,0%,Pet Care
726958,2024-07-12,3,0,0%,Pet Care
642612,2024-07-12,3,0,0%,Pet Care
613942,2024-07-12,3,0,0%,Pet Care
425341,2024-07-12,3,2,67%,Pet Care
760828,2024-07-12,0,2,N/A,Pet Care
274207,2024-07-12,4,0,0%,Pharmacy
706112,2024-07-12,4,0,0%,Pharmacy
837480,2024-07-12,0,2,N/A,Pharmacy
566052,2024-07-12,4,2,50%,Pharmacy
799459,2024-07-12,3,2,67%,Pharmacy
264803,2024-07-12,3,0,0%,Pharmacy
851978,2024-07-12,4,0,0%,Pharmacy
56589,2024-07-12,3,2,67%,Pharmacy
123983,2024-07-12,0,2,N/A,Pharmacy
298985,2024-07-12,0,2,N/A,Pharmacy
114414,2024-07-12,0,2,N/A,Pharmacy
153019,2024-07-13,4,0,0%,Fruits & Vegetables
669378,2024-07-13,0,2,N/A,Fruits & Vegetables
890623,2024-07-13,0,2,N/A,Fruits & Vegetables
478531,2024-07-13,3,2,67%,Fruits & Vegetables
812607,2024-07-13,3,2,67%,Fruits & Vegetables
818990,2024-07-13,4,2,50%,Fruits & Vegetables
14145,2024-07-13,3,2,67%,Fruits & Vegetables
847349,2024-07-13,3,2,67%,Fruits & Vegetables
871592,2024-07-13,3,0,0%,Fruits & Vegetables
284460,2024-07-13,3,0,0%,Fruits & Vegetables
473929,2024-07-13,3,0,0%,Fruits & Vegetables
552883,2024-07-13,0,2,N/A,Fruits & Vegetables
397973,2024-07-13,4,0,0%,Fruits & Vegetables
555121,2024-07-13,0,2,N/A,Fruits & Vegetables
376447,2024-07-13,3,0,0%,Dairy & Breakfast
217710,2024-07-13,4,0,0%,Dairy & Breakfast
146840,2024-07-13,0,2,N/A,Dairy & Breakfast
888807,2024-07-13,4,2,50%,Dairy & Breakfast
714999,2024-07-13,0,2,N/A,Dairy & Breakfast
382511,2024-07-13,0,2,N/A,Dairy & Breakfast
891833,2024-07-13,0,2,N/A,Dairy & Breakfast
500633,2024-07-13,0,2,N/A,Dairy & Breakfast
329351,2024-07-13,3,2,67%,Dairy & Breakfast
324809,2024-07-13,3,0,0%,Dairy & Breakfast
337168,2024-07-13,0,2,N/A,Dairy & Breakfast
839170,2024-07-13,0,2,N/A,Dairy & Breakfast
183929,2024-07-13,0,2,N/A,Dairy & Breakfast
592784,2024-07-13,4,0,0%,Snacks & Munchies
487065,2024-07-13,3,0,0%,Snacks & Munchies
961614,2024-07-13,4,2,50%,Snacks & Munchies
361361,2024-07-13,3,0,0%,Snacks & Munchies
313754,2024-07-13,3,0,0%,Snacks & Munchies
658389,2024-07-13,0,2,N/A,Snacks & Munchies
762527,2024-07-13,4,0,0%,Snacks & Munchies
542300,2024-07-13,3,2,67%,Snacks & Munchies
491521,2024-07-13,4,0,0%,Snacks & Munchies
914071,2024-07-13,0,2,N/A,Snacks & Munchies
567671,2024-07-13,0,2,N/A,Snacks & Munchies
481843,2024-07-13,0,2,N/A,Snacks & Munchies
679321,2024-07-13,3,0,0%,Cold Drinks & Juices
378287,2024-07-13,3,0,0%,Cold Drinks & Juices
118820,2024-07-13,0,2,N/A,Cold Drinks & Juices
667163,2024-07-13,0,2,N/A,Cold Drinks & Juices
712003,2024-07-13,3,0,0%,Cold Drinks & Juices
962054,2024-07-13,4,0,0%,Cold Drinks & Juices
890232,2024-07-13,4,0,0%,Cold Drinks & Juices
532965,2024-07-13,3,0,0%,Instant & Frozen Food
33955,2024-07-13,0,2,N/A,Instant & Frozen Food
470449,2024-07-13,0,2,N/A,Instant & Frozen Food
954722,2024-07-13,3,0,0%,Instant & Frozen Food
187399,2024-07-13,3,0,0%,Instant & Frozen Food
925482,2024-07-13,0,2,N/A,Instant & Frozen Food
611575,2024-07-13,0,2,N/A,Instant & Frozen Food
621677,2024-07-13,3,0,0%,Instant & Frozen Food
306177,2024-07-13,4,0,0%,Instant & Frozen Food
692985,2024-07-13,3,0,0%,Grocery & Staples
901144,2024-07-13,3,0,0%,Grocery & Staples
876139,2024-07-13,3,0,0%,Grocery & Staples
903336,2024-07-13,0,2,N/A,Grocery & Staples
120532,2024-07-13,3,0,0%,Grocery & Staples
945635,2024-07-13,3,0,0%,Grocery & Staples
760684,2024-07-13,4,0,0%,Grocery & Staples
354409,2024-07-13,4,0,0%,Grocery & Staples
937542,2024-07-13,4,0,0%,Grocery & Staples
131136,2024-07-13,0,2,N/A,Grocery & Staples
287070,2024-07-13,3,2,67%,Grocery & Staples
327290,2024-07-13,3,0,0%,Grocery & Staples
807452,2024-07-13,0,2,N/A,Grocery & Staples
36412,2024-07-13,0,2,N/A,Household Care
552496,2024-07-13,3,0,0%,Household Care
455755,2024-07-13,3,0,0%,Household Care
589812,2024-07-13,0,2,N/A,Household Care
697683,2024-07-13,3,0,0%,Household Care
709916,2024-07-13,3,2,67%,Household Care
739448,2024-07-13,3,0,0%,Household Care
897083,2024-07-13,3,2,67%,Household Care
385113,2024-07-13,3,0,0%,Personal Care
34200,2024-07-13,3,0,0%,Personal Care
124290,2024-07-13,3,2,67%,Personal Care
492958,2024-07-13,3,2,67%,Personal Care
63769,2024-07-13,0,2,N/A,Personal Care
219598,2024-07-13,0,2,N/A,Personal Care
449106,2024-07-13,3,0,0%,Personal Care
366066,2024-07-13,0,2,N/A,Personal Care
970529,2024-07-13,0,2,N/A,Baby Care
820973,2024-07-13,3,2,67%,Baby Care
367391,2024-07-13,4,0,0%,Baby Care
433521,2024-07-13,3,0,0%,Baby Care
927651,2024-07-13,3,0,0%,Baby Care
432617,2024-07-13,3,0,0%,Baby Care
57405,2024-07-13,3,0,0%,Baby Care
942001,2024-07-13,3,0,0%,Pet Care
585299,2024-07-13,3,2,67%,Pet Care
120385,2024-07-13,3,0,0%,Pet Care
52729,2024-07-13,3,2,67%,Pet Care
661577,2024-07-13,3,0,0%,Pet Care
131748,2024-07-13,0,2,N/A,Pet Care
256783,2024-07-13,0,2,N/A,Pet Care
186168,2024-07-13,0,2,N/A,Pet Care
537274,2024-07-13,3,2,67%,Pet Care
525531,2024-07-13,0,2,N/A,Pet Care
726958,2024-07-13,4,2,50%,Pet Care
613942,2024-07-13,3,0,0%,Pet Care
784673,2024-07-13,3,0,0%,Pet Care
723678,2024-07-13,3,0,0%,Pet Care
706112,2024-07-13,0,2,N/A,Pharmacy
587645,2024-07-13,0,2,N/A,Pharmacy
837480,2024-07-13,3,0,0%,Pharmacy
566052,2024-07-13,0,2,N/A,Pharmacy
137909,2024-07-13,0,2,N/A,Pharmacy
799459,2024-07-13,3,0,0%,Pharmacy
851978,2024-07-13,0,2,N/A,Pharmacy
56589,2024-07-13,0,2,N/A,Pharmacy
26060,2024-07-13,0,2,N/A,Pharmacy
33797,2024-07-13,3,0,0%,Pharmacy
